COD_DANE_A,MPIO_CDPMP,CLAS_CCDGO,TVIVIENDA,TP16_HOG,TP19_EE_1,TP19_EE_E1,TP19_EE_E2,TP19_EE_E3,TP19_EE_E4,TP19_EE_E5,TP19_EE_E6,TP27_PERSO,area_ha,medidores,med_residencial,med_comercial,med_industrial,med_dentro,med_cercano,med_ambiguo,med_dir,consumo_prom,consumo_mediana,estrato_moda,med_estrato1,med_estrato2,med_estrato3,med_estrato4,med_estrato5,med_estrato6,med_x_vivienda,med_x_ha
0507910000000000020202,05079,1,15.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,44.0,0.15219081446333138,20.0,17.0,3.0,0.0,5.0,15.0,0.0,0.0,149.6,142.4,2.0,0.0,17.0,0.0,0.0,0.0,0.0,1.33,131.4
0507910000000000020203,05079,1,56.0,51.0,51.0,0.0,48.0,3.0,0.0,0.0,0.0,171.0,0.32613524711842745,55.0,50.0,5.0,0.0,38.0,17.0,0.0,0.0,127.1,101.6,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.98,168.6
0507910000000000020204,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4251670349990095,11.0,8.0,3.0,0.0,0.0,11.0,0.0,0.0,103.3,105.3,3.0,0.0,0.0,8.0,0.0,0.0,0.0,,25.9
0507910000000000020205,05079,1,56.0,51.0,51.0,0.0,19.0,32.0,0.0,0.0,0.0,140.0,0.3813674641642148,85.0,59.0,26.0,0.0,25.0,60.0,0.0,0.0,134.2,106.0,3.0,0.0,0.0,59.0,0.0,0.0,0.0,1.52,222.9
0507910000000000020206,05079,1,52.0,51.0,50.0,0.0,27.0,22.0,0.0,0.0,0.0,98.0,0.3928755025124899,91.0,53.0,37.0,0.0,41.0,50.0,0.0,0.0,122.4,124.1,3.0,0.0,0.0,53.0,0.0,0.0,0.0,1.75,231.6
0507910000000000020207,05079,1,5.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,0.3375190824760205,23.0,13.0,9.0,0.0,21.0,2.0,0.0,0.0,255.9,174.0,3.0,0.0,0.0,12.0,1.0,0.0,0.0,4.6,68.1
0507910000000000020208,05079,1,70.0,64.0,64.0,0.0,54.0,10.0,0.0,0.0,0.0,187.0,0.4618515063544332,126.0,90.0,36.0,0.0,87.0,39.0,0.0,0.0,157.8,120.7,3.0,1.0,37.0,52.0,0.0,0.0,0.0,1.8,272.8
0507910000000000020209,05079,1,66.0,67.0,66.0,2.0,63.0,1.0,0.0,0.0,0.0,204.0,0.5721026195146786,76.0,66.0,7.0,3.0,55.0,21.0,0.0,0.0,139.6,119.1,2.0,0.0,66.0,0.0,0.0,0.0,0.0,1.15,132.8
0507910000000000020210,05079,1,208.0,181.0,180.0,0.0,140.0,40.0,0.0,0.0,0.0,543.0,1.5782175331709498,200.0,182.0,15.0,2.0,170.0,30.0,11.0,3.0,136.8,123.0,2.0,0.0,151.0,31.0,0.0,0.0,0.0,0.96,126.7
0507910000000000020211,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21123598528200724,26.0,17.0,6.0,0.0,2.0,24.0,2.0,0.0,146.8,129.3,3.0,0.0,0.0,17.0,0.0,0.0,0.0,,123.1
0507910000000000020212,05079,1,108.0,79.0,77.0,0.0,18.0,59.0,0.0,0.0,0.0,206.0,0.3795336116935507,59.0,44.0,15.0,0.0,30.0,29.0,0.0,0.0,110.7,94.6,3.0,0.0,12.0,32.0,0.0,0.0,0.0,0.55,155.5
0507910000000000020304,05079,1,30.0,25.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,92.0,0.1689071701388577,22.0,21.0,0.0,1.0,17.0,5.0,5.0,0.0,124.5,127.8,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.73,130.2
0507910000000000020305,05079,1,105.0,99.0,99.0,23.0,76.0,0.0,0.0,0.0,0.0,310.0,0.6784164349345939,122.0,119.0,3.0,0.0,92.0,30.0,27.0,0.0,127.4,108.8,2.0,0.0,119.0,0.0,0.0,0.0,0.0,1.16,179.8
0507910000000000020306,05079,1,85.0,81.0,81.0,0.0,41.0,40.0,0.0,0.0,0.0,261.0,0.609342482291145,117.0,98.0,18.0,0.0,79.0,38.0,0.0,0.0,154.0,133.1,3.0,0.0,46.0,52.0,0.0,0.0,0.0,1.38,192.0
0507910000000000020307,05079,1,77.0,60.0,59.0,0.0,59.0,0.0,0.0,0.0,0.0,181.0,0.4105585878071559,93.0,81.0,10.0,0.0,76.0,17.0,0.0,0.0,116.3,108.5,2.0,0.0,79.0,2.0,0.0,0.0,0.0,1.21,226.5
0507910000000000020310,05079,1,82.0,78.0,78.0,7.0,70.0,0.0,0.0,0.0,0.0,264.0,0.3485805493504368,56.0,55.0,1.0,0.0,22.0,34.0,33.0,0.0,125.8,116.4,2.0,7.0,48.0,0.0,0.0,0.0,0.0,0.68,160.7
0507910000000000020312,05079,1,26.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,84.0,0.13275637032117377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020316,05079,1,28.0,26.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,76.0,0.09919946145225621,31.0,31.0,0.0,0.0,28.0,3.0,0.0,0.0,111.3,110.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,1.11,312.5
0507910000000000020319,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7172273962252416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020320,05079,1,45.0,38.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,103.0,0.12206102036526831,47.0,47.0,0.0,0.0,38.0,9.0,0.0,0.0,115.2,94.5,2.0,0.0,47.0,0.0,0.0,0.0,0.0,1.04,385.1
0507910000000000020323,05079,1,59.0,51.0,51.0,6.0,45.0,0.0,0.0,0.0,0.0,163.0,0.1272795344534758,32.0,32.0,0.0,0.0,18.0,14.0,13.0,12.0,168.8,109.1,2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.54,251.4
0507910000000000020325,05079,1,190.0,179.0,177.0,14.0,161.0,2.0,0.0,0.0,0.0,537.0,0.9859627269839119,176.0,174.0,2.0,0.0,80.0,96.0,19.0,14.0,113.3,104.9,2.0,0.0,174.0,0.0,0.0,0.0,0.0,0.93,178.5
0507910000000000020326,05079,1,27.0,25.0,25.0,1.0,24.0,0.0,0.0,0.0,0.0,87.0,0.07146441087290714,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,59.8,59.8,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.15,56.0
0507910000000000020328,05079,1,35.0,33.0,33.0,2.0,31.0,0.0,0.0,0.0,0.0,100.0,0.04992709588901011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020332,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63084484867462,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,252.1,229.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,1.1
0507910000000000020333,05079,1,20.0,19.0,19.0,2.0,17.0,0.0,0.0,0.0,0.0,74.0,0.04598574979726631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020334,05079,1,60.0,57.0,56.0,1.0,55.0,0.0,0.0,0.0,0.0,200.0,0.3101321445599564,41.0,41.0,0.0,0.0,31.0,10.0,8.0,0.0,131.7,129.4,2.0,0.0,41.0,0.0,0.0,0.0,0.0,0.68,132.2
0507910000000000020335,05079,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007405343642625654,17.0,17.0,0.0,0.0,0.0,17.0,2.0,0.0,123.1,119.7,2.0,0.0,17.0,0.0,0.0,0.0,0.0,17.0,2295.6
0507910000000000020336,05079,1,37.0,34.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,100.0,0.14150964157224444,36.0,36.0,0.0,0.0,35.0,1.0,0.0,0.0,116.7,108.7,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.97,254.4
0507910000000000020337,05079,1,23.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,49.0,0.04198357100526031,11.0,11.0,0.0,0.0,6.0,5.0,3.0,0.0,98.4,93.6,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.48,262.0
0507910000000000020338,05079,1,47.0,44.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,121.0,1.34616076908386,194.0,192.0,1.0,0.0,148.0,46.0,24.0,12.0,110.9,99.3,2.0,4.0,184.0,3.0,1.0,0.0,0.0,4.13,144.1
0507910000000000020339,05079,1,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,25.0,0.3018376267297764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020340,05079,1,13.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,23.0,0.06726530105906141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020341,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01660088539947695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020342,05079,1,11.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,31.0,0.906714469241415,67.0,64.0,2.0,0.0,67.0,0.0,0.0,0.0,110.5,93.3,2.0,0.0,38.0,26.0,0.0,0.0,0.0,6.09,73.9
0507910000000000020343,05079,1,15.0,15.0,15.0,3.0,12.0,0.0,0.0,0.0,0.0,51.0,0.16178405030200643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020344,05079,1,34.0,28.0,28.0,1.0,27.0,0.0,0.0,0.0,0.0,91.0,0.181212128305403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020345,05079,1,22.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,76.0,0.9541800272878043,3.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,177.7,150.5,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.14,3.1
0507910000000000020348,05079,1,32.0,28.0,28.0,0.0,27.0,1.0,0.0,0.0,0.0,80.0,0.8907331162562259,43.0,40.0,3.0,0.0,8.0,35.0,7.0,6.0,111.8,107.4,2.0,0.0,40.0,0.0,0.0,0.0,0.0,1.34,48.3
0507910000000000020349,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9761537714308468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020350,05079,1,36.0,34.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,114.0,0.1258638215929318,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,107.7,107.7,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03,7.9
0507910000000000020351,05079,1,20.0,19.0,19.0,1.0,18.0,0.0,0.0,0.0,0.0,66.0,0.1309574528613606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020353,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0944283581146754,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,262.6,128.7,2.0,0.0,8.0,1.0,0.0,0.0,0.0,,2.9
0507910000000000020354,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16989601753738,10.0,10.0,0.0,0.0,9.0,1.0,0.0,0.0,162.5,144.9,2.0,0.0,8.0,2.0,0.0,0.0,0.0,,8.5
0507910000000000020356,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15504988936356104,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,100.9,93.6,2.0,2.0,3.0,0.0,0.0,0.0,0.0,,32.2
0507910000000000020357,05079,1,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,28.0,12.7605029867518,17.0,16.0,0.0,1.0,15.0,2.0,0.0,0.0,156.1,148.7,2.0,0.0,13.0,3.0,0.0,0.0,0.0,1.21,1.3
0507910000000000020358,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546515872375684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020359,05079,1,27.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,83.0,0.12443622471486872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020360,05079,1,30.0,25.0,25.0,0.0,24.0,1.0,0.0,0.0,0.0,70.0,0.12155001948764091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020361,05079,1,60.0,55.0,55.0,1.0,54.0,0.0,0.0,0.0,0.0,199.0,0.8024861351246184,44.0,43.0,0.0,1.0,36.0,8.0,1.0,0.0,114.2,112.5,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.73,54.8
0507910000000000020362,05079,1,12.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,36.0,0.034043685320820555,5.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,151.4,141.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.42,146.9
0507910000000000020363,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4367868383943767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020364,05079,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04723661856230481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020365,05079,1,18.0,15.0,15.0,2.0,13.0,0.0,0.0,0.0,0.0,37.0,5.08877912617356,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,172.8,181.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.67,2.4
0507910000000000020366,05079,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014957205387358547,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,94.1,78.3,2.0,0.0,9.0,0.0,0.0,0.0,0.0,4.5,601.7
0507910000000000020367,05079,1,27.0,23.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,69.0,0.05016635668384243,23.0,23.0,0.0,0.0,21.0,2.0,0.0,0.0,102.0,90.6,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.85,458.5
0507910000000000020368,05079,1,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,0.08122658776390605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020369,05079,1,5.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,0.011023829355151466,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,66.9,66.9,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,90.7
0507910000000000020370,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032701720770594696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020371,05079,1,13.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,42.0,1.241650939421813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020372,05079,1,19.0,19.0,19.0,1.0,18.0,0.0,0.0,0.0,0.0,71.0,0.3433653527338009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020373,05079,1,35.0,34.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,104.0,0.07408948812868324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020374,05079,1,7.0,6.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,18.0,0.022622804563779582,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,61.3,71.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.86,265.2
0507910000000000020375,05079,1,19.0,16.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,54.0,0.050689607642522096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020376,05079,1,9.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,31.0,0.043467034261844346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020377,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02219231774773989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020378,05079,1,11.0,10.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,36.0,0.17400250805714373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020379,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782297714020696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020401,05079,1,35.0,31.0,31.0,0.0,30.0,1.0,0.0,0.0,0.0,93.0,0.12312346729837052,42.0,38.0,4.0,0.0,24.0,18.0,1.0,0.0,137.1,121.1,2.0,0.0,37.0,1.0,0.0,0.0,0.0,1.2,341.1
0507910000000000020402,05079,1,34.0,33.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,95.0,0.12455186114601079,38.0,36.0,2.0,0.0,25.0,13.0,0.0,0.0,146.0,132.9,2.0,0.0,36.0,0.0,0.0,0.0,0.0,1.12,305.1
0507910000000000020403,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145430841598847,6.0,2.0,3.0,1.0,5.0,1.0,0.0,0.0,,,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,19.1
0507910000000000020405,05079,1,21.0,21.0,20.0,0.0,19.0,1.0,0.0,0.0,0.0,60.0,0.07927166415456104,19.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,215.1,179.9,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.9,239.7
0507910000000000020406,05079,1,26.0,27.0,26.0,1.0,25.0,0.0,0.0,0.0,0.0,70.0,0.08785992824779043,28.0,27.0,1.0,0.0,22.0,6.0,5.0,5.0,104.5,109.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,1.08,318.7
0507910000000000020407,05079,1,23.0,21.0,21.0,0.0,20.0,1.0,0.0,0.0,0.0,55.0,0.09462876354913667,26.0,26.0,0.0,0.0,19.0,7.0,0.0,0.0,124.0,134.5,2.0,0.0,26.0,0.0,0.0,0.0,0.0,1.13,274.8
0507910000000000020408,05079,1,24.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,71.0,0.09247892471896735,18.0,18.0,0.0,0.0,12.0,6.0,2.0,2.0,141.9,156.6,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.75,194.6
0507910000000000020409,05079,1,13.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0,0.057764317446186327,14.0,14.0,0.0,0.0,7.0,7.0,2.0,0.0,130.9,127.7,2.0,0.0,14.0,0.0,0.0,0.0,0.0,1.08,242.4
0507910000000000020410,05079,1,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,44.0,0.0594389749914733,17.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,136.9,139.6,2.0,0.0,17.0,0.0,0.0,0.0,0.0,1.42,286.0
0507910000000000020411,05079,1,15.0,16.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,49.0,0.06299258228540122,22.0,21.0,1.0,0.0,21.0,1.0,0.0,0.0,153.1,119.2,2.0,0.0,20.0,1.0,0.0,0.0,0.0,1.47,349.2
0507910000000000020412,05079,1,13.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,41.0,0.050753906947645186,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,150.8,156.4,2.0,0.0,15.0,0.0,0.0,0.0,0.0,1.15,295.5
0507910000000000020413,05079,1,18.0,17.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,46.0,0.059075373429414164,15.0,15.0,0.0,0.0,9.0,6.0,0.0,0.0,142.8,124.5,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.83,253.9
0507910000000000020415,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09549890952670385,27.0,27.0,0.0,0.0,17.0,10.0,1.0,0.0,161.4,124.8,2.0,0.0,27.0,0.0,0.0,0.0,0.0,,282.7
0507910000000000020416,05079,1,25.0,24.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,63.0,0.08297197894573276,38.0,35.0,3.0,0.0,38.0,0.0,0.0,0.0,133.9,123.4,2.0,0.0,35.0,0.0,0.0,0.0,0.0,1.52,458.0
0507910000000000020417,05079,1,50.0,48.0,48.0,0.0,47.0,1.0,0.0,0.0,0.0,132.0,0.07822365906263386,20.0,20.0,0.0,0.0,13.0,7.0,2.0,2.0,149.5,140.8,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.4,255.7
0507910000000000020418,05079,1,31.0,29.0,27.0,0.0,27.0,0.0,0.0,0.0,0.0,74.0,0.07429592604029696,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,123.4,127.4,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.65,269.2
0507910000000000020419,05079,1,32.0,33.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,86.0,0.07412010108948391,19.0,18.0,1.0,0.0,12.0,7.0,0.0,0.0,135.8,140.9,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.59,256.3
0507910000000000020421,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537706291369751,7.0,5.0,1.0,0.0,0.0,7.0,0.0,0.0,131.5,41.6,2.0,0.0,5.0,0.0,0.0,0.0,0.0,,45.5
0507910000000000020422,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11079750234566543,22.0,22.0,0.0,0.0,12.0,10.0,6.0,0.0,124.9,129.2,2.0,0.0,21.0,1.0,0.0,0.0,0.0,,198.6
0507910000000000020423,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16165982081656963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020424,05079,1,21.0,21.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,51.0,0.055162380158334044,17.0,17.0,0.0,0.0,12.0,5.0,0.0,0.0,117.6,104.9,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.81,308.2
0507910000000000020425,05079,1,24.0,23.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,76.0,0.11456329621282892,28.0,27.0,1.0,0.0,28.0,0.0,0.0,0.0,149.0,131.3,2.0,0.0,27.0,0.0,0.0,0.0,0.0,1.17,244.4
0507910000000000020504,05079,1,69.0,64.0,64.0,60.0,4.0,0.0,0.0,0.0,0.0,183.0,0.2156971473105936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020505,05079,1,9.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,0.061584210193742044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020506,05079,1,27.0,23.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,62.0,0.07901167221792227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020507,05079,1,24.0,21.0,21.0,12.0,9.0,0.0,0.0,0.0,0.0,63.0,3.811865692702065,77.0,76.0,1.0,0.0,68.0,9.0,2.0,2.0,91.8,91.4,3.0,0.0,35.0,41.0,0.0,0.0,0.0,3.21,20.2
0507910000000000020510,05079,1,57.0,54.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,205.0,0.8208920082001073,122.0,118.0,4.0,0.0,122.0,0.0,0.0,0.0,111.0,102.0,3.0,0.0,11.0,107.0,0.0,0.0,0.0,2.14,148.6
0507910000000000020512,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091256690662778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0507910000000000020513,05079,1,24.0,24.0,24.0,23.0,1.0,0.0,0.0,0.0,0.0,70.0,0.04713753663161198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020514,05079,1,100.0,102.0,85.0,84.0,1.0,0.0,0.0,0.0,0.0,316.0,0.18556687225837448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020515,05079,1,38.0,40.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,125.0,0.14833342561594523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0507910000000000020517,05079,1,43.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,106.0,0.5425428209666948,71.0,65.0,6.0,0.0,70.0,1.0,0.0,0.0,134.3,119.1,3.0,0.0,31.0,34.0,0.0,0.0,0.0,1.65,130.9
0507910000000000020518,05079,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147716767437344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
